DRUG_NAME,TARGET,TARGET_PATHWAY,TCGA_DESC,GDSC_TISSUE_DESCRIPTOR_2,CANCER_TYPE_MATCHING_TCGA_LABEL,SITE,GDSC_TISSUE_DESCRIPTOR_1,AUC
sb590885,braf,erk mapk signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.889032
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.985222
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.983805
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.986336
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.956527
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.987269
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.981176
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.983123
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.97839
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.982146
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.960204
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.950716
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.980248
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.994432
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.990909
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.977801
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.794761
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.956229
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.941706
sb590885,braf,erk mapk signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.978689
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.983471
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.992421
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.985171
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.980303
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.90937
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.988311
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.959226
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.974882
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.987324
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.977847
sb590885,braf,erk mapk signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.990152
sb590885,braf,erk mapk signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.936993
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.960431
sb590885,braf,erk mapk signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.991768
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.955966
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.968276
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.984867
sb590885,braf,erk mapk signaling,prad,prostate,prad,prostate,urogenital_system,0.976735
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.980652
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.986721
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,vulva,urogenital_system,0.983413
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.983347
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,salivary_gland,aero_dig_tract,0.986835
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.98044
sb590885,braf,erk mapk signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.97443
sb590885,braf,erk mapk signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.982427
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.985089
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.886666
sb590885,braf,erk mapk signaling,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.988662
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.989245
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.979823
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.980735
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.972717
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.97969
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.976402
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.971342
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.973811
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.966028
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.96927
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.987077
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.973003
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.963215
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.980555
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.981646
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.98772
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.975822
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.978151
sb590885,braf,erk mapk signaling,all,lymphoid_neoplasm other,all,haematopoietic_and_lymphoid_tissue,lymphoma,0.990786
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.974898
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.984444
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.988415
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.978348
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.979248
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.984617
sb590885,braf,erk mapk signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.978511
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.985793
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.985562
sb590885,braf,erk mapk signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.976159
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.989666
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.984111
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.98298
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.98017
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.981565
sb590885,braf,erk mapk signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.990322
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.983044
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.945041
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.98701
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.982976
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.98437
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.988612
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.98865
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.987728
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.967358
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.978501
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.982831
sb590885,braf,erk mapk signaling,all,t_cell_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.991603
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.974275
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.987293
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.975541
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.833996
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.803008
sb590885,braf,erk mapk signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.981818
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.606593
sb590885,braf,erk mapk signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.984056
sb590885,braf,erk mapk signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.983787
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.972106
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.693895
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.974418
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.974291
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.97848
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.950544
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.970729
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.971386
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.949344
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.971333
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.982345
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.974359
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.981272
sb590885,braf,erk mapk signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.984688
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.980101
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.929062
sb590885,braf,erk mapk signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.985007
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.976409
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.989997
sb590885,braf,erk mapk signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.955074
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.986579
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.978693
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989259
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.968677
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.930185
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.987019
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.9831
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.902755
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.96312
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.972105
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.96298
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.980917
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.981547
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.985857
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.984806
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.985846
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.950074
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.972616
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.980687
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.983018
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.974177
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.961205
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.982679
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.693068
sb590885,braf,erk mapk signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.989443
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.972126
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.80169
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.985872
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.990662
sb590885,braf,erk mapk signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.986971
sb590885,braf,erk mapk signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.960121
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.952975
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.977256
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.913896
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.965871
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.980923
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.969077
sb590885,braf,erk mapk signaling,all,t_cell_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.890557
sb590885,braf,erk mapk signaling,mm,haematopoietic_neoplasm other,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.990344
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.988949
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.956211
sb590885,braf,erk mapk signaling,all,t_cell_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.993655
sb590885,braf,erk mapk signaling,mm,lymphoid_neoplasm other,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.991391
sb590885,braf,erk mapk signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.881504
sb590885,braf,erk mapk signaling,cesc,cervix,cesc,cervix,urogenital_system,0.991865
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.95554
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.973002
sb590885,braf,erk mapk signaling,lihc,liver,lihc,liver,digestive_system,0.977746
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.98448
sb590885,braf,erk mapk signaling,brca,breast,brca,breast,breast,0.98854
sb590885,braf,erk mapk signaling,skcm,melanoma,skcm,skin,skin,0.77592
sb590885,braf,erk mapk signaling,thca,thyroid,thca,thyroid,thyroid,0.970909
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.962827
sb590885,braf,erk mapk signaling,kirc,kidney,kirc,kidney,kidney,0.982044
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.98768
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.983013
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.983603
sb590885,braf,erk mapk signaling,unclassified,pancreas,unable to classify,pancreas,pancreas,0.982432
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.987813
sb590885,braf,erk mapk signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.981793
sb590885,braf,erk mapk signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.982524
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.987656
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.973684
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.981466
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.975453
sb590885,braf,erk mapk signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.986854
sb590885,braf,erk mapk signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.973932
sb590885,braf,erk mapk signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.988406
sb590885,braf,erk mapk signaling,unclassified,lung_nsclc_not specified,unable to classify,lung,lung_nsclc,0.985057
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.953098
sb590885,braf,erk mapk signaling,stad,stomach,stad,stomach,digestive_system,0.977935
sb590885,braf,erk mapk signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.945545
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.984892
sb590885,braf,erk mapk signaling,ov,ovary,ov,ovary,urogenital_system,0.971542
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.97099
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.952798
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.971647
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.97986
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.976757
sb590885,braf,erk mapk signaling,paad,pancreas,paad,pancreas,pancreas,0.97834
sb590885,braf,erk mapk signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.983362
sb590885,braf,erk mapk signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.983526
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.980758
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.980504
sb590885,braf,erk mapk signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.985745
sb590885,braf,erk mapk signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.95569
